Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"16/05/2021 10:30:24","15/05/2021","Calorific Value, LDZ(NW)","39.7000","16/05/2021 10:37:51",""
"16/05/2021 10:30:24","15/05/2021","Calorific Value, LDZ(SC)","40.0000","16/05/2021 10:37:51",""
"16/05/2021 10:30:24","15/05/2021","Calorific Value, LDZ(SE)","39.0000","16/05/2021 10:37:51",""
"16/05/2021 10:30:24","15/05/2021","Calorific Value, LDZ(SO)","39.4000","16/05/2021 10:37:51",""
"16/05/2021 10:30:24","15/05/2021","Calorific Value, LDZ(SW)","39.3000","16/05/2021 10:37:51",""
"16/05/2021 10:30:24","15/05/2021","Calorific Value, LDZ(WM)","39.4000","16/05/2021 10:37:51",""
"16/05/2021 10:30:24","15/05/2021","Calorific Value, LDZ(WN)","39.5000","16/05/2021 10:37:51",""
"16/05/2021 10:30:24","15/05/2021","Calorific Value, LDZ(WS)","39.3000","16/05/2021 10:37:51",""
"16/05/2021 10:30:24","15/05/2021","Calorific Value, Oban","38.8000","16/05/2021 10:37:51",""
"16/05/2021 10:30:24","15/05/2021","Calorific Value, Stornoway","93.0000","16/05/2021 10:37:51",""
"16/05/2021 10:30:24","15/05/2021","Calorific Value, Stranraer","38.8000","16/05/2021 10:37:51",""
"16/05/2021 10:30:24","15/05/2021","Calorific Value, Thurso","38.8000","16/05/2021 10:37:51",""
"16/05/2021 10:30:24","15/05/2021","Calorific Value, Wick","38.8000","16/05/2021 10:37:51",""
"15/05/2021 16:00:12","14/05/2021","Calorific Value, LDZ(NO)","40.5000","15/05/2021 16:07:33",""
"15/05/2021 16:00:12","13/05/2021","Calorific Value, LDZ(NO)","40.5000","15/05/2021 16:07:33",""
"15/05/2021 16:00:12","12/05/2021","Calorific Value, LDZ(NO)","40.5000","15/05/2021 16:07:33",""
"15/05/2021 10:30:21","15/05/2021","Calorific Value, LDZ(EA)","39.0000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","15/05/2021","Calorific Value, LDZ(EM)","39.3000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","15/05/2021","Calorific Value, LDZ(NE)","40.2000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","15/05/2021","Calorific Value, LDZ(NO)","40.5000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","15/05/2021","Calorific Value, LDZ(NT)","39.0000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","15/05/2021","Calorific Value, LDZ(NW)","39.5000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","15/05/2021","Calorific Value, LDZ(SC)","40.0000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","15/05/2021","Calorific Value, LDZ(SE)","38.9000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","15/05/2021","Calorific Value, LDZ(SO)","39.4000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","15/05/2021","Calorific Value, LDZ(SW)","39.4000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","15/05/2021","Calorific Value, LDZ(WM)","39.3000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","15/05/2021","Calorific Value, LDZ(WN)","39.3000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","15/05/2021","Calorific Value, LDZ(WS)","39.2000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, Campbeltown","38.8000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, LDZ(EA)","39.1000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, LDZ(EM)","39.3000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, LDZ(NE)","40.1000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, LDZ(NO)","39.9000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, LDZ(NT)","39.2000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, LDZ(NW)","39.5000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, LDZ(SC)","39.9000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, LDZ(SE)","39.0000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, LDZ(SO)","39.4000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, LDZ(SW)","39.3000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, LDZ(WM)","39.4000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, LDZ(WN)","39.4000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, LDZ(WS)","39.3000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, Oban","38.8000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, Stornoway","93.0000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, Stranraer","38.8000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, Thurso","38.8000","15/05/2021 10:37:39",""
"15/05/2021 10:30:21","14/05/2021","Calorific Value, Wick","38.8000","15/05/2021 10:37:39",""
"14/05/2021 16:00:22","12/05/2021","Calorific Value, LDZ(SO)","39.4000","14/05/2021 16:04:51",""
"14/05/2021 10:30:24","14/05/2021","Calorific Value, LDZ(EA)","39.4000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","14/05/2021","Calorific Value, LDZ(EM)","39.2000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","14/05/2021","Calorific Value, LDZ(NE)","40.2000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","14/05/2021","Calorific Value, LDZ(NO)","40.5000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","14/05/2021","Calorific Value, LDZ(NT)","39.1000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","14/05/2021","Calorific Value, LDZ(NW)","39.4000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","14/05/2021","Calorific Value, LDZ(SC)","40.0000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","14/05/2021","Calorific Value, LDZ(SE)","38.9000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","14/05/2021","Calorific Value, LDZ(SO)","39.4000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","14/05/2021","Calorific Value, LDZ(SW)","39.3000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","14/05/2021","Calorific Value, LDZ(WM)","39.4000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","14/05/2021","Calorific Value, LDZ(WN)","39.5000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","14/05/2021","Calorific Value, LDZ(WS)","39.2000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, Campbeltown","38.8000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, LDZ(EA)","39.3000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, LDZ(EM)","39.3000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, LDZ(NE)","40.2000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, LDZ(NO)","39.9000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, LDZ(NT)","39.2000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, LDZ(NW)","39.5000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, LDZ(SC)","39.9000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, LDZ(SE)","39.0000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, LDZ(SO)","39.4000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, LDZ(SW)","39.2000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, LDZ(WM)","39.3000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, LDZ(WN)","39.4000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, LDZ(WS)","39.3000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, Oban","38.8000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, Stornoway","93.0000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, Stranraer","38.8000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, Thurso","38.8000","14/05/2021 10:37:43",""
"14/05/2021 10:30:24","13/05/2021","Calorific Value, Wick","38.8000","14/05/2021 10:37:43",""
"13/05/2021 10:30:21","13/05/2021","Calorific Value, LDZ(EA)","39.2000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","13/05/2021","Calorific Value, LDZ(EM)","39.4000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","13/05/2021","Calorific Value, LDZ(NE)","40.2000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","13/05/2021","Calorific Value, LDZ(NO)","40.5000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","13/05/2021","Calorific Value, LDZ(NT)","39.3000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","13/05/2021","Calorific Value, LDZ(NW)","39.5000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","13/05/2021","Calorific Value, LDZ(SC)","39.9000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","13/05/2021","Calorific Value, LDZ(SE)","39.0000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","13/05/2021","Calorific Value, LDZ(SO)","39.4000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","13/05/2021","Calorific Value, LDZ(SW)","39.3000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","13/05/2021","Calorific Value, LDZ(WM)","39.3000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","13/05/2021","Calorific Value, LDZ(WN)","39.4000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","13/05/2021","Calorific Value, LDZ(WS)","39.3000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, Campbeltown","38.8000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, LDZ(EA)","39.3000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, LDZ(EM)","39.3000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, LDZ(NE)","40.2000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, LDZ(NO)","40.5000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, LDZ(NT)","39.2000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, LDZ(NW)","39.6000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, LDZ(SC)","39.9000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, LDZ(SE)","39.0000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, LDZ(SO)","39.3000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, LDZ(SW)","39.2000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, LDZ(WM)","39.3000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, LDZ(WN)","39.3000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, LDZ(WS)","39.3000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, Oban","38.8000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, Stornoway","93.0000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, Stranraer","38.8000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, Thurso","38.8000","13/05/2021 10:35:02",""
"13/05/2021 10:30:21","12/05/2021","Calorific Value, Wick","38.8000","13/05/2021 10:35:02",""
"12/05/2021 10:30:26","12/05/2021","Calorific Value, LDZ(EA)","39.3000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","12/05/2021","Calorific Value, LDZ(EM)","39.3000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","12/05/2021","Calorific Value, LDZ(NE)","40.1000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","12/05/2021","Calorific Value, LDZ(NO)","40.5000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","12/05/2021","Calorific Value, LDZ(NT)","39.1000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","12/05/2021","Calorific Value, LDZ(NW)","39.5000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","12/05/2021","Calorific Value, LDZ(SC)","39.9000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","12/05/2021","Calorific Value, LDZ(SE)","38.7000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","12/05/2021","Calorific Value, LDZ(SO)","39.3000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","12/05/2021","Calorific Value, LDZ(SW)","39.3000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","12/05/2021","Calorific Value, LDZ(WM)","39.3000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","12/05/2021","Calorific Value, LDZ(WN)","39.2000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","12/05/2021","Calorific Value, LDZ(WS)","39.2000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, Campbeltown","38.8000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, LDZ(EA)","39.2000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, LDZ(EM)","39.3000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, LDZ(NE)","40.1000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, LDZ(NO)","40.5000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, LDZ(NT)","39.2000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, LDZ(NW)","39.5000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, LDZ(SC)","39.8000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, LDZ(SE)","39.1000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, LDZ(SO)","39.1000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, LDZ(SW)","39.2000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, LDZ(WM)","39.3000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, LDZ(WN)","39.2000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, LDZ(WS)","39.2000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, Oban","38.8000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, Stornoway","93.0000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, Stranraer","38.8000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, Thurso","38.8000","12/05/2021 10:37:49",""
"12/05/2021 10:30:26","11/05/2021","Calorific Value, Wick","38.8000","12/05/2021 10:37:49",""
"11/05/2021 10:30:17","11/05/2021","Calorific Value, LDZ(EA)","39.2000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","11/05/2021","Calorific Value, LDZ(EM)","39.3000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","11/05/2021","Calorific Value, LDZ(NE)","40.1000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","11/05/2021","Calorific Value, LDZ(NO)","40.4000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","11/05/2021","Calorific Value, LDZ(NT)","39.2000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","11/05/2021","Calorific Value, LDZ(NW)","39.4000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","11/05/2021","Calorific Value, LDZ(SC)","40.0000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","11/05/2021","Calorific Value, LDZ(SE)","39.3000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","11/05/2021","Calorific Value, LDZ(SO)","39.2000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","11/05/2021","Calorific Value, LDZ(SW)","39.3000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","11/05/2021","Calorific Value, LDZ(WM)","39.3000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","11/05/2021","Calorific Value, LDZ(WN)","39.1000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","11/05/2021","Calorific Value, LDZ(WS)","39.2000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, Campbeltown","38.8000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, LDZ(EA)","39.2000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, LDZ(EM)","39.2000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, LDZ(NE)","40.1000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, LDZ(NO)","40.4000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, LDZ(NT)","39.2000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, LDZ(NW)","39.5000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, LDZ(SC)","39.9000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, LDZ(SE)","39.3000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, LDZ(SO)","39.1000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, LDZ(SW)","39.2000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, LDZ(WM)","39.2000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, LDZ(WN)","39.2000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, LDZ(WS)","39.2000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, Oban","38.8000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, Stornoway","93.0000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, Stranraer","38.8000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, Thurso","38.8000","11/05/2021 10:35:03",""
"11/05/2021 10:30:17","10/05/2021","Calorific Value, Wick","38.8000","11/05/2021 10:35:03",""
"10/05/2021 16:00:20","09/05/2021","Calorific Value, LDZ(NT)","39.2000","10/05/2021 16:04:39",""
"10/05/2021 16:00:20","08/05/2021","Calorific Value, LDZ(NO)","40.5000","10/05/2021 16:04:39",""
"10/05/2021 16:00:20","07/05/2021","Calorific Value, LDZ(NO)","40.5000","10/05/2021 16:04:39",""
"10/05/2021 10:30:15","10/05/2021","Calorific Value, LDZ(EA)","39.2000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","10/05/2021","Calorific Value, LDZ(EM)","39.2000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","10/05/2021","Calorific Value, LDZ(NE)","40.2000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","10/05/2021","Calorific Value, LDZ(NO)","40.3000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","10/05/2021","Calorific Value, LDZ(NT)","39.1000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","10/05/2021","Calorific Value, LDZ(NW)","39.5000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","10/05/2021","Calorific Value, LDZ(SC)","39.8000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","10/05/2021","Calorific Value, LDZ(SE)","39.3000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","10/05/2021","Calorific Value, LDZ(SO)","39.1000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","10/05/2021","Calorific Value, LDZ(SW)","39.3000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","10/05/2021","Calorific Value, LDZ(WM)","39.2000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","10/05/2021","Calorific Value, LDZ(WN)","39.2000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","10/05/2021","Calorific Value, LDZ(WS)","39.2000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, Campbeltown","38.8000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, LDZ(EA)","39.2000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, LDZ(EM)","39.2000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, LDZ(NE)","40.1000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, LDZ(NO)","40.4000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, LDZ(NT)","39.1000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, LDZ(NW)","39.4000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, LDZ(SC)","39.9000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, LDZ(SE)","39.2000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, LDZ(SO)","39.1000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, LDZ(SW)","39.2000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, LDZ(WM)","39.2000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, LDZ(WN)","39.5000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, LDZ(WS)","39.2000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, Oban","38.8000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, Stornoway","93.0000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, Stranraer","38.8000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, Thurso","38.8000","10/05/2021 10:35:29",""
"10/05/2021 10:30:15","09/05/2021","Calorific Value, Wick","38.8000","10/05/2021 10:35:29",""
